,id,language
63917,21105168,English
63918,20962929,French
63919,20814275,French
63920,33673350,French
63921,33264767,French
63922,33156002,French
63923,11491203,English
63924,11466098,French
63925,11361017,English
63926,11082331,French
63927,10833735,French
63928,10795313,English
63929,10334533,English
63930,10327513,English
63931,9953184,English
63932,9413016,French
63933,9387646,English
63934,9343450,French
63935,422109,English
63936,312477,English
63937,21860,English
63938,39913884,English
63939,38738686,English
63940,38599004,English
63941,38570062,French
63942,30885402,French
63943,30443590,French
63944,30347838,English
63945,30338609,English
63946,30228245,English
63947,30057098,English
63948,29987847,French
63949,29958117,French
63950,29827454,English
63951,29788511,English
63952,29646602,English
63953,29568532,English
63954,29530343,French
63955,29450673,French
63956,36491374,English
63957,36450803,English
63958,36378281,English
63959,36334652,English
63960,36250736,French
63961,36231281,French
63962,36169114,French
63963,28908384,English
63964,28826895,English
63965,28524671,Korean
63966,27123971,English
63967,27072827,English
63968,26923583,English
63969,32804512,French
63970,32779252,English
63971,32712361,English
63972,20390211,French
63973,20181243,English
63974,19640613,French
63975,19568477,English
63976,18684148,English
63977,18652223,French
63978,18283543,French
63979,18146763,English
63980,18075219,English
63981,17918781,French
63982,17787065,French
63983,33962711,French
63984,33852454,French
63985,33845669,English
63986,33793069,English
63987,33739583,French
63988,11938288,English
63989,9272413,French
63990,9181677,French
63991,9019609,French
63992,9014044,French
63993,8882171,English
63994,8708413,English
63995,26793686,French
63996,26602874,French
63997,26509952,English
63998,26243493,English
63999,26177841,French
64000,26103154,French
64001,26057675,English
64002,16733869,French
64003,16720521,French
64004,16689761,French
64005,16685341,French
64006,16597571,French
64007,16594579,English
64008,26528383,English
64009,26460102,French
64010,15448542,English
64011,15017983,French
64012,6839010,English
64013,6745996,English
64014,6743645,French
64015,6698800,French
64016,3128493,English
64017,3116954,French
64018,3045284,French
64019,2893116,English
64020,2879087,English
64021,2766959,French
64022,2351457,French
64023,2283929,English
64024,2246271,English
64025,2026179,English
64026,1681162,French
64027,1663729,English
64028,1362667,English
64029,1350834,English
64030,1237967,English
64031,1124195,English
64032,1040638,English
64033,957625,French
64034,933438,English
64035,11896559,English
64036,11663141,English
64037,11634051,English
64038,11571858,French
64039,38485563,French
64040,38403048,French
64041,38342354,English
64042,38258892,French
64043,27678708,English
64044,27569414,English
64045,27488057,English
64046,37897534,English
64047,37710723,French
64048,37354070,English
64049,37247716,English
64050,37226877,English
64051,37224636,French
64052,37171563,French
64053,37044357,English
64054,36924429,French
64055,36878352,English
64056,6530841,French
64057,6376529,English
64058,6234705,English
64059,5804417,English
64060,5429281,English
64061,5250131,English
64062,4699519,English
64063,4556822,French
64064,3774949,English
64065,35813739,French
64066,35777472,English
64067,35777464,English
64068,35625760,English
64069,19983158,French
64070,19899250,French
64071,19888786,English
64072,12394578,English
64073,12246546,French
64074,31400587,English
64075,30790271,English
64076,30734084,English
64077,30712678,English
64078,30412217,French
64079,30116542,French
64080,30089444,French
64081,29905006,French
64082,29813430,English
64083,29720448,French
64084,29610473,English
64085,29173943,English
64086,29093835,English
64087,37210659,French
64088,37198448,French
64089,37136232,English
64090,37083280,English
64091,36996871,English
64092,36873737,French
64093,36661016,French
64094,28777579,English
64095,28485665,English
64096,22952619,French
64097,22875309,French
64098,22716780,French
64099,22610065,English
64100,22298282,English
64101,22264222,French
64102,22085800,English
64103,21907865,French
64104,21882232,French
64105,21777285,French
64106,21721885,English
64107,21633685,English
64108,21628661,English
64109,21423631,French
64110,35487333,English
64111,25726476,French
64112,25498203,French
64113,25455129,English
64114,25418650,French
64115,25241691,French
64116,25048642,English
64117,20287638,English
64118,20244396,English
64119,15986319,English
64120,24743816,English
64121,33682845,French
64122,33461459,French
64123,33446324,English
64124,33305080,French
64125,33178390,English
64126,32982775,English
64127,32927938,English
64128,32854302,English
64129,32649957,French
64130,32463242,French
64131,32356861,English
64132,23712280,French
64133,23660142,French
64134,23212097,French
64135,23087864,English
64136,23030923,English
64137,22914743,French
64138,22397186,French
64139,22304346,English
64140,22260778,French
64141,22236692,French
64142,22218160,French
64143,22141196,English
64144,22045800,French
64145,21969447,English
64146,21897276,French
64147,21862707,English
64148,21420000,English
64149,21061761,French
64150,21038163,French
64151,21005506,French
64152,21001798,English
64153,28333678,English
64154,28241501,French
64155,28094844,English
64156,27981079,English
64157,27976838,English
64158,27881766,French
64159,27864124,French
64160,27716010,French
64161,20806949,French
64162,20744700,English
64163,20734354,French
64164,19693015,English
64165,19633363,English
64166,7468775,English
64167,7372676,English
64168,7346947,French
64169,7346113,English
64170,6877487,French
64171,6825959,English
64172,19506523,French
64173,18884612,French
64174,18323412,English
64175,18132057,English
64176,18102113,English
64177,18050575,English
64178,18000827,French
64179,17956410,French
64180,17769904,English
64181,17699666,English
64182,17507316,French
64183,17427216,English
64184,17364945,French
64185,26320552,English
64186,26245923,English
64187,26157743,English
64188,26091696,English
64189,25906583,French
64190,25619702,French
64191,24972720,French
64192,24915951,English
64193,24784463,French
64194,24594654,English
64195,24578629,English
64196,24559132,French
64197,24479143,French
64198,23912831,French
64199,23637515,French
64200,23629405,English
64201,8543683,English
64202,7661444,English
64203,7658086,French
64204,35245264,English
64205,35185609,French
64206,35184174,French
64207,35072440,English
64208,34781061,English
64209,34715699,English
64210,34362589,French
64211,34336787,English
64212,34307847,French
64213,33971094,English
64214,39887301,English
64215,39854958,French
64216,39834791,French
64217,39832412,French
64218,39742578,English
64219,39577311,French
64220,39569056,English
64221,39558545,French
64222,39518004,English
64223,39429083,English
64224,39350857,English
64225,39260651,French
64226,39194885,French
64227,39191863,English
64228,39190109,English
64229,39082845,French
64230,39045438,French
64231,39039501,English
64232,33867300,French
64233,33854877,French
64234,33827090,French
64235,33818944,English
64236,33701804,English
64237,31578327,French
64238,31080250,English
64239,31067220,English
64240,7485997,French
64241,7347346,French
64242,7342387,French
64243,7124940,English
64244,7120419,French
64245,7017324,French
64246,6983102,English
64247,6857305,English
64248,24096570,French
64249,24058822,French
64250,24040168,French
64251,23987011,French
64252,13967170,English
64253,12384099,French
64254,15856285,French
64255,15788085,French
64256,15755044,French
64257,15539534,English
64258,33213954,English
64259,30346555,French
64260,30330890,French
64261,30286848,English
64262,30232127,English
64263,30117582,French
64264,30029652,English
64265,13358592,English
64266,13342736,French
64267,13231225,English
64268,13160588,English
64269,13119926,English
64270,13078573,English
64271,12939985,French
64272,12894872,English
64273,12384311,English
64274,12202975,French
64275,11876190,English
64276,11758335,French
64277,11582441,English
64278,11516504,English
64279,11391064,English
64280,25355246,French
64281,25137644,French
64282,25045997,French
64283,24927823,English
64284,24915527,English
64285,24825367,English
64286,24798101,French
64287,24191159,English
64288,24062286,French
64289,14325975,French
64290,14171089,English
64291,38693710,English
64292,38473368,French
64293,35835202,English
64294,35815050,French
64295,35149693,English
64296,34975273,French
64297,34780607,English
64298,34732914,Italian
64299,34139815,French
64300,33675014,French
64301,33615477,French
64302,33540784,French
64303,33460222,French
64304,33440413,English
64305,11571071,French
64306,11529164,English
64307,11432527,English
64308,11395224,French
64309,11156839,French
64310,10070272,French
64311,9799458,French
64312,9253208,English
64313,9021239,French
64314,8927760,English
64315,8844991,French
64316,8462142,English
64317,19808349,French
64318,19807466,French
64319,19775340,French
64320,11920492,French
64321,11896480,English
64322,11790729,English
64323,11648052,French
64324,847223,English
64325,799369,French
64326,730350,English
64327,715817,English
64328,284476,English
64329,39833215,French
64330,39624830,French
64331,39604541,French
64332,39492181,English
64333,39458907,English
64334,39454854,French
64335,39271882,English
64336,39218417,English
64337,39196255,French
64338,39187569,French
64339,39170940,French
64340,16317409,English
64341,16115745,French
64342,7754544,French
64343,6794073,French
64344,6769470,English
64345,6659539,English
64346,6643211,English
64347,12822485,English
64348,17190320,English
64349,32759474,French
64350,32632323,English
64351,32627224,French
64352,32608034,French
64353,32539705,English
64354,32322788,French
64355,32234512,English
64356,32199621,English
64357,31990119,French
64358,31706612,English
64359,31054488,English
64360,31053973,French
64361,31034581,French
64362,30943961,English
64363,30853181,French
64364,30753735,English
64365,13907641,French
64366,13889755,French
64367,13832427,English
64368,13809766,French
64369,13779784,French
64370,13748342,English
64371,13690204,English
64372,13386198,English
64373,23736204,French
64374,23695595,English
64375,23660256,English
64376,23554444,English
64377,23354836,French
64378,22503729,English
64379,22459223,English
64380,22415085,English
64381,22276346,French
64382,22264241,French
64383,22155512,French
64384,22054875,English
64385,21963675,English
64386,21930510,English
64387,21645735,English
64388,20182492,French
64389,20120846,French
64390,19978179,French
64391,19921541,English
64392,19872366,English
64393,19800055,English
64394,19679048,English
64395,19678679,English
64396,19675315,English
64397,17552852,English
64398,17470711,English
64399,17106111,English
64400,16994881,French
64401,16935954,French
64402,16849815,French
64403,16511961,French
64404,15544409,English
64405,15451469,English
64406,15198173,English
64407,22443479,English
64408,22300544,English
64409,22173870,French
64410,15003361,English
64411,14718364,English
64412,13678989,English
64413,13662585,English
64414,13396695,English
64415,13374786,French
64416,13306420,English
64417,13201889,French
64418,6374253,English
64419,6353642,English
64420,6271101,English
64421,6206000,English
64422,13860100,French
64423,13770088,English
64424,13639537,English
64425,13594204,English
64426,13588345,French
64427,13426034,English
64428,13402866,English
64429,13371870,English
64430,13311679,French
64431,13242531,French
64432,13212181,English
64433,12920150,English
64434,12800822,French
64435,5853345,French
64436,5816896,French
64437,5345073,English
64438,4940746,English
64439,4887161,English
64440,4823428,English
64441,4800546,English
64442,10973049,French
64443,10964560,French
64444,18628292,French
64445,18584320,French
64446,18546018,English
64447,18460977,English
64448,18417310,French
64449,18283995,English
64450,18133727,English
64451,12817090,English
64452,12805100,English
64453,12804789,English
64454,12729722,English
64455,12645936,French
64456,12160416,English
64457,12099112,English
64458,11984821,English
64459,11884841,French
64460,11816655,English
64461,11711941,English
64462,10752532,French
64463,19493553,English
64464,19258636,English
64465,19232351,French
64466,19127183,English
64467,10095167,English
64468,9969923,French
64469,9606893,English
64470,9602441,French
64471,9599904,English
64472,9504148,French
64473,9375565,English
64474,9018873,English
64475,8744674,English
64476,28668038,English
64477,28595471,English
64478,28562682,French
64479,28483749,French
64480,28453328,English
64481,28303514,English
64482,28117805,French
64483,28115041,French
64484,27999354,French
64485,27524473,French
64486,27147758,French
64487,27107624,English
64488,27105875,French
64489,27056355,English
64490,27046052,English
64491,26908580,English
64492,26869816,French
64493,37556119,French
64494,37487508,French
64495,37482422,French
64496,37473978,English
64497,37379487,English
64498,37361580,French
64499,37276212,French
64500,37176639,English
64501,37077576,French
64502,36623930,English
64503,36620625,English
64504,36589211,English
64505,36538368,English
64506,36369515,English
64507,36291220,English
64508,36263218,English
64509,36012216,French
64510,26802280,English
64511,26768867,English
64512,18002292,English
64513,17298430,English
64514,17146959,French
64515,17003084,English
64516,16968943,English
64517,16902985,English
64518,16851427,English
64519,16266692,English
64520,16235671,English
64521,16079761,French
64522,15644901,French
64523,15532336,English
64524,15214151,French
64525,15189321,English
64526,15186904,English
64527,15152146,French
64528,14396200,French
64529,14046330,French
64530,38080995,French
64531,37832879,English
64532,37619369,English
64533,32980833,English
64534,32798081,French
64535,19624700,French
64536,19592436,English
64537,19572249,English
64538,19538978,French
64539,19537700,English
64540,19487982,French
64541,39364721,French
64542,39362796,French
64543,39291486,French
64544,39287654,French
64545,13717729,English
64546,7185165,English
64547,7035584,French
64548,6946296,English
64549,6434383,French
64550,6376594,English
64551,6326106,English
64552,6281346,English
64553,6261208,French
64554,6087466,French
64555,6076477,English
64556,5820629,English
64557,5188927,English
64558,4912815,French
64559,4769871,English
64560,4591548,English
64561,4518306,French
64562,19152886,French
64563,19008442,English
64564,18960281,English
64565,18625218,English
64566,18497506,English
64567,18177264,French
64568,18145207,English
64569,26389070,French
64570,26320543,English
64571,26247257,English
64572,26119269,English
64573,26006958,French
64574,25990693,French
64575,25777709,English
64576,11251364,French
64577,11163435,English
64578,10697056,French
64579,7291934,English
64580,7199242,French
64581,7191669,French
64582,7167238,French
64583,7153336,English
64584,6857256,French
64585,6787535,English
64586,6607942,English
64587,6492549,French
64588,6450997,French
64589,6255910,French
64590,5973970,English
64591,5870819,French
64592,5654727,English
64593,5649283,English
64594,5406860,English
64595,5324324,English
64596,21534946,German
64597,21515876,French
64598,21445588,English
64599,21372517,English
64600,21088208,English
64601,3074151,French
64602,2952986,English
64603,2567639,French
64604,2436301,English
64605,25041033,French
64606,10769269,English
64607,4496933,English
64608,3807336,French
64609,3260147,English
64610,3122119,French
64611,3021564,English
64612,2897605,English
64613,2864870,French
64614,2429896,English
64615,2417874,French
64616,2221585,English
64617,2213551,French
64618,2111101,French
64619,1901797,English
64620,1889713,English
64621,1783324,English
64622,1731309,French
64623,1673977,English
64624,1272220,French
64625,7144989,English
64626,7041848,English
64627,33395308,French
64628,33259510,French
64629,28705622,French
64630,21063775,French
64631,20940949,English
64632,20316184,English
64633,20207552,French
64634,5192890,English
64635,5112688,French
64636,4975203,French
64637,4216000,English
64638,4184773,French
64639,3739951,French
64640,3428782,English
64641,3263516,English
64642,35757756,English
64643,35306234,English
64644,35214413,English
64645,35120005,English
64646,35107727,French
64647,35088419,French
64648,35052798,French
64649,35028617,French
64650,34998269,English
64651,34922443,French
64652,27645478,English
64653,27590660,English
64654,27150679,English
64655,26907080,French
64656,26728315,English
64657,26690608,English
64658,26416713,English
64659,26374233,English
64660,26326933,English
64661,19745284,French
64662,19623246,French
64663,24461413,French
64664,24299193,English
64665,23706244,French
64666,23675456,English
64667,23655337,English
64668,23300259,English
64669,23166798,English
64670,23127540,French
64671,32860658,English
64672,32713017,English
64673,32482520,English
64674,32372194,English
64675,32299846,English
64676,32278830,English
64677,22722572,English
64678,22143490,English
64679,22041883,English
64680,21987546,French
64681,21671854,French
64682,21640042,English
64683,21628065,French
64684,21621760,French
64685,21556919,French
64686,21402060,English
64687,21360916,French
64688,21330631,French
64689,21260983,English
64690,21170096,French
64691,20900100,English
64692,20661900,English
64693,20561554,French
64694,20529827,English
64695,20434927,English
64696,20131386,French
64697,20047271,French
64698,19959419,English
64699,19883486,French
64700,19872990,English
64701,19800495,English
64702,4433640,English
64703,4354606,French
64704,4299454,English
64705,4102750,English
64706,3777235,English
64707,3687647,French
64708,9877712,English
64709,9840144,English
64710,9820189,French
64711,3619185,English
64712,39563166,French
64713,39549045,French
64714,39519633,French
64715,39300064,French
64716,39291258,English
64717,39225228,Spanish
64718,39011489,English
64719,38839999,English
64720,38749012,English
64721,38742430,English
64722,38635117,French
64723,38468965,French
64724,38446941,English
64725,38423564,French
64726,38260875,French
64727,38174818,French
64728,38023562,French
64729,37771094,English
64730,37584580,French
64731,37545486,French
64732,6917383,English
64733,6832909,French
64734,6791282,English
64735,6718981,French
64736,6672661,French
64737,37178246,English
64738,37176615,English
64739,2214192,English
64740,1832292,English
64741,1577153,English
64742,1522266,English
64743,10361325,French
64744,9952868,French
64745,9920571,English
64746,39215035,French
64747,39188556,French
64748,39175004,English
64749,39163259,English
64750,39097234,French
64751,38927850,English
64752,38889449,English
64753,38772217,English
64754,38769004,English
64755,38752354,French
64756,38683356,English
64757,4756710,English
64758,4584438,French
64759,4355020,English
64760,4333699,English
64761,4259380,French
64762,37829424,English
64763,37528424,English
64764,37519664,French
64765,37385106,English
64766,37350100,English
64767,37238125,French
64768,37179057,French
64769,37142101,English
64770,36963146,French
64771,36877774,French
64772,36842570,English
64773,36806928,French
64774,36537817,French
64775,36421819,French
64776,36378999,French
64777,36263319,French
64778,36051275,English
64779,35962772,French
64780,728164,English
64781,705796,English
64782,629879,English
64783,35902444,French
64784,8513672,English
64785,8376955,English
64786,8365060,English
64787,7672502,English
64788,7635652,French
64789,7625461,French
64790,7570915,English
64791,7513603,English
64792,7464331,French
64793,7356453,French
64794,7239159,French
64795,7238548,English
64796,7200274,English
64797,14628606,French
64798,14330566,English
64799,13893107,French
64800,9842342,English
64801,9657030,English
64802,9649829,French
64803,9223015,French
64804,9002070,French
64805,8360648,French
64806,7675086,French
64807,7555465,French
64808,7506387,French
64809,1197260,English
64810,914032,English
64811,790431,French
64812,762171,English
64813,48498,English
64814,10588,English
64815,39910931,English
64816,39851293,English
64817,39642287,French
64818,39599562,English
64819,39479403,French
64820,39389782,French
64821,34644741,French
64822,34554802,English
64823,34501535,English
64824,34384118,English
64825,34361266,English
64826,34275897,English
64827,34236861,English
64828,34215361,French
64829,34202233,French
64830,29920150,English
64831,29868429,English
64832,29773987,French
64833,29749523,English
64834,29509803,English
64835,29497810,English
64836,29438196,French
64837,29348182,English
64838,29180127,French
64839,17616155,French
64840,17466943,English
64841,17167612,French
64842,16883006,French
64843,34144093,English
64844,34107106,French
64845,33950081,French
64846,33844021,English
64847,33667984,English
64848,33635570,English
64849,33625400,French
64850,33462154,English
64851,38345597,French
64852,38307313,English
64853,38086661,French
64854,37867513,French
64855,32986746,French
64856,31183850,English
64857,31132252,French
64858,31019917,English
64859,30551133,French
64860,30545644,French
64861,30369586,English
64862,30206884,English
64863,30153994,English
64864,29649361,English
64865,29646604,English
64866,29511300,French
64867,29361573,French
64868,29029242,English
64869,28957976,English
64870,28729235,French
64871,28681603,English
64872,28666753,French
64873,35705651,English
64874,35507852,English
64875,28141136,French
64876,27722408,French
64877,26150465,English
64878,25912834,English
64879,25824554,French
64880,25821724,English
64881,25796913,French
64882,25499250,English
64883,35449054,French
64884,35145340,English
64885,35110277,French
64886,35105677,French
64887,34926363,English
64888,34780384,English
64889,38766130,French
64890,38651081,English
64891,38595133,French
64892,38547915,French
64893,38208222,English
64894,38175066,French
64895,7157582,English
64896,7045948,French
64897,6984286,English
64898,6955660,French
64899,6735052,French
64900,6522276,English
64901,6448797,English
64902,6443479,English
64903,37221431,French
64904,32715222,French
64905,32710018,English
64906,32622919,English
64907,32572435,English
64908,32565259,English
64909,32536006,English
64910,32326818,English
64911,32138973,French
64912,31976941,French
64913,31846440,French
64914,31758609,English
64915,31703285,French
64916,31619396,English
64917,31553657,English
64918,31399210,English
64919,31359437,French
64920,27215639,French
64921,27191040,English
64922,37139414,English
64923,37103635,French
64924,37077227,English
64925,36959894,English
64926,36804856,French
64927,36748562,English
64928,36714814,English
64929,36507340,French
64930,36379169,French
64931,36230453,French
64932,36165166,English
64933,36095779,French
64934,35892166,English
64935,35777476,English
64936,35699050,English
64937,26810320,French
64938,26766239,English
64939,25999542,French
64940,25824517,French
64941,25537988,French
64942,25476178,French
64943,25420571,French
64944,24406262,French
64945,24254965,French
64946,24069370,French
64947,23729058,English
64948,23708259,French
64949,23501661,French
64950,23417746,French
64951,8265552,French
64952,23415524,English
64953,23317997,French
64954,23317858,French
64955,13736575,French
64956,13721911,English
64957,13708274,French
64958,13661550,French
64959,26341000,English
64960,25956985,French
64961,36197751,English
64962,36034853,French
64963,35179467,English
64964,22288441,English
64965,22144448,English
64966,22143542,English
64967,22005595,English
64968,21846012,French
64969,21778073,French
64970,21672840,English
64971,21571259,English
64972,21558505,French
64973,21225729,English
64974,21211566,French
64975,21171562,French
64976,21155884,English
64977,10325974,English
64978,5032984,English
64979,4819994,English
64980,4736182,English
64981,4686613,French
64982,4463222,French
64983,4345256,French
64984,13522564,English
64985,13502165,English
64986,13358546,English
64987,13277512,French
64988,13233737,English
64989,12795928,French
64990,12773013,French
64991,12720884,French
64992,12697519,French
64993,12691441,French
64994,22336812,English
64995,22333696,English
64996,22255854,English
64997,22223483,French
64998,22104353,French
64999,22072566,French
65000,21876322,French
65001,21735000,French
65002,21690568,English
65003,21023925,English
65004,20838146,English
65005,20529241,French
65006,20416149,English
65007,20315269,French
65008,20137612,French
65009,20084312,English
65010,19780635,English
65011,19638713,French
65012,12625630,French
65013,12575229,English
65014,12564581,English
65015,12507032,French
65016,12506649,English
65017,12257894,French
65018,12223186,French
65019,12167767,English
65020,10817255,English
65021,10688980,English
65022,10582543,English
65023,10480504,English
65024,10238574,French
65025,10151197,French
65026,9854654,English
65027,9577632,French
65028,9474146,English
65029,31322968,English
65030,31322677,French
65031,31273547,English
65032,23247239,French
65033,22988942,French
65034,22974858,French
65035,22886482,French
65036,22740993,English
65037,22684528,English
65038,3333780,French
65039,3221697,French
65040,3082270,English
65041,3071509,French
65042,2921041,English
65043,32326732,English
65044,32231643,English
65045,32109323,English
65046,31847053,French
65047,31779942,English
65048,31716032,French
65049,31699778,English
65050,31642289,English
65051,31577817,French
65052,31552282,English
65053,31454463,English
65054,31260450,English
65055,30973467,French
65056,30848599,French
65057,30813999,English
65058,22490302,French
65059,22462114,French
65060,19559045,French
65061,19400540,English
65062,19354002,French
65063,19132046,French
65064,19099086,French
65065,18939494,French
65066,18920422,English
65067,18846653,English
65068,18750735,French
65069,18644149,English
65070,18540669,English
65071,18297987,French
65072,148360,English
65073,35697,English
65074,39916729,French
65075,39868707,English
65076,39858802,French
65077,32687435,English
65078,32629769,French
65079,32558468,English
65080,32516705,English
65081,30754223,English
65082,30419934,French
65083,30240834,French
65084,28298761,English
65085,28097473,French
65086,27806302,English
65087,27770377,English
65088,27616651,French
65089,6457154,French
65090,6415274,French
65091,6273594,English
65092,6254940,French
65093,9144894,English
65094,9134981,English
65095,9036696,French
65096,8728531,English
65097,8623018,French
65098,8190818,French
65099,7593968,English
65100,7409919,French
65101,7401569,French
65102,7388139,English
65103,15923597,French
65104,15905516,English
65105,15870255,English
65106,15754372,French
65107,15387566,English
65108,7312850,French
65109,6365558,English
65110,6343731,English
65111,6259153,French
65112,6212778,French
65113,6058028,French
65114,5755456,English
65115,5668795,English
65116,4734193,French
65117,4665702,English
65118,4572673,French
65119,4497585,English
65120,4147207,French
65121,3928724,French
65122,3882418,English
65123,3670417,English
65124,3589892,English
65125,3575157,English
65126,3549708,English
65127,3323235,English
65128,39445363,French
65129,39418358,French
65130,39411256,English
65131,39242171,English
65132,39194952,English
65133,39099705,French
65134,38918016,English
65135,31137706,English
65136,31081083,English
65137,30901424,French
65138,30899988,French
65139,30898058,French
65140,35362573,English
65141,35187316,English
65142,29359413,French
65143,29174448,English
65144,26827632,English
65145,26777599,French
65146,26508023,English
65147,26426236,French
65148,26352495,English
65149,26244792,English
65150,26223703,English
65151,26118423,French
65152,26035735,French
65153,25445712,English
65154,25157208,English
65155,25120033,French
65156,25028232,French
65157,24841838,French
65158,38889793,English
65159,38798722,English
65160,38763307,English
65161,38725900,French
65162,38691907,English
65163,38366712,English
65164,3002071,English
65165,2833975,English
65166,2819505,English
65167,2766266,French
65168,2733181,English
65169,2546246,French
65170,2431316,English
65171,2365066,English
65172,2200568,English
65173,1973450,French
65174,1891842,English
65175,1576585,French
65176,24747824,French
65177,24487241,English
65178,24468151,French
65179,24442697,French
65180,24165765,French
65181,23976259,English
65182,17009978,French
65183,16890826,English
65184,16801695,English
65185,16265677,French
65186,16195742,French
65187,15825797,English
65188,15283873,English
65189,14442887,French
65190,14130462,French
65191,14036949,English
65192,13950225,French
65193,13856604,English
65194,13791890,French
65195,1338625,English
65196,1286875,French
65197,1277315,English
65198,1250617,English
65199,957896,French
65200,825928,English
65201,795097,English
65202,753923,English
65203,5944849,English
65204,5771392,French
65205,5592033,English
65206,5475487,English
65207,5290064,English
65208,5144755,English
65209,30334845,English
65210,30220019,English
65211,30199716,English
65212,30141669,English
65213,29844668,French
65214,29416874,English
65215,29074201,French
65216,28929175,English
65217,18110155,English
65218,16649215,English
65219,26468372,French
65220,26466970,English
65221,26216320,French
65222,16299481,English
65223,16266976,English
65224,16169192,French
65225,14905997,French
65226,14835364,English
65227,14200000,English
65228,14160955,French
65229,14035636,French
65230,13949637,English
65231,13842169,French
65232,13838639,French
65233,11729818,English
65234,11371459,English
65235,11356836,French
65236,3306463,English
65237,39768646,English
65238,39745978,English
65239,39720262,English
65240,39718101,French
65241,39717736,French
65242,39624280,English
65243,39620586,English
65244,34377975,English
65245,34327148,French
65246,34297045,English
65247,34265006,English
65248,34204431,French
65249,34134345,French
65250,33981932,English
65251,33876725,French
65252,33871799,French
65253,33845958,English
65254,33389843,English
65255,33287790,French
65256,33158602,French
65257,32690345,French
65258,2126703,English
65259,2059256,English
65260,1910921,English
65261,1420349,French
65262,1413801,English
65263,1410218,English
65264,1296258,French
65265,1238811,English
65266,1152665,English
65267,596875,English
65268,549201,English
65269,25715556,English
65270,25545111,French
65271,37109085,English
65272,37049820,English
65273,36990220,French
65274,36932872,English
65275,36902209,English
65276,36871214,French
65277,36763939,English
65278,36650154,English
65279,36629892,French
65280,36523401,French
65281,36512831,English
65282,36376455,French
65283,36255860,English
65284,20065745,English
65285,20041421,French
65286,19955703,French
65287,18874032,English
65288,18865127,English
65289,5084024,French
65290,5073534,English
65291,39106714,English
65292,39103325,English
65293,39103306,French
65294,24438147,English
65295,23416989,French
65296,23096270,English
65297,23033669,French
65298,22948471,English
65299,22859316,French
65300,22724663,English
65301,22698809,French
65302,22556619,English
65303,22519219,English
65304,22451624,French
65305,22368582,English
65306,22143501,English
65307,21902238,French
65308,21558195,French
65309,21435995,French
65310,21146084,English
65311,20510934,English
65312,20287786,French
65313,35280507,English
65314,35189153,French
65315,35185641,English
65316,35118912,French
65317,35053446,French
65318,34922050,English
65319,34809861,English
65320,34747955,French
65321,34661420,French
65322,34565142,English
65323,34404221,French
65324,34274884,English
65325,32203921,French
65326,31494830,French
65327,31457374,English
65328,31450761,English
65329,30928764,French
65330,30813069,English
65331,30583107,English
65332,30575794,English
65333,18501601,French
65334,18489119,English
65335,18411221,English
65336,18034445,English
65337,17887904,English
65338,17777570,French
65339,7155219,English
65340,7155141,French
65341,7130899,English
65342,6867813,English
65343,17279349,French
65344,16866777,English
65345,16609336,French
65346,15872594,English
65347,15778601,French
65348,15336438,English
65349,15235867,French
65350,15118763,English
65351,33938007,French
65352,33890021,French
65353,33652934,English
65354,33440205,French
65355,33370987,French
65356,33369871,French
65357,33239419,French
65358,29118911,French
65359,28838959,English
65360,28756305,French
65361,28621204,English
65362,18069069,French
65363,17940767,French
65364,17820123,English
65365,13663822,French
65366,13595577,French
65367,13472531,English
65368,13382632,French
65369,13367109,English
65370,13259167,French
65371,13149543,French
65372,12910155,French
65373,12880230,French
65374,12754724,French
65375,12582633,English
65376,12515700,English
65377,12429307,English
65378,12361027,English
65379,11811541,English
65380,11806805,English
65381,11769991,French
65382,11600865,English
65383,11176950,English
65384,11120531,French
65385,11076529,English
65386,10601665,French
65387,10524413,French
65388,23971114,English
65389,23846689,English
65390,23720356,French
65391,23715971,English
65392,23405356,French
65393,23357486,French
65394,23319766,French
65395,23074139,French
65396,22804236,English
65397,22626969,English
65398,22515493,French
65399,22415483,English
65400,30459155,French
65401,30440029,French
65402,30303893,French
65403,30252304,English
65404,30150326,French
65405,2704800,English
65406,2696481,English
65407,2135479,English
65408,2091821,English
65409,2053611,French
65410,2002811,English
65411,1441287,French
65412,1435679,English
65413,1239345,English
65414,1043536,English
65415,844072,English
65416,783167,English
65417,711228,English
65418,605371,French
65419,38871,English
65420,29953427,English
65421,29919611,French
65422,29914782,French
65423,29841358,French
65424,29838546,French
65425,29754893,French
65426,29708276,French
65427,29625874,French
65428,29565484,English
65429,28333929,French
65430,27818601,French
65431,27775593,French
65432,27718762,English
65433,27716333,French
65434,27695370,French
65435,27519241,French
65436,27390057,English
65437,27356504,English
65438,27155396,English
65439,27078428,English
65440,27050249,English
65441,27008725,French
65442,26970153,English
65443,26855498,French
65444,26767722,French
65445,26491570,French
65446,17420331,French
65447,9833729,English
65448,9145815,English
65449,9101744,French
65450,8947391,English
65451,7343599,English
65452,7272119,English
65453,7253287,French
65454,7144552,English
65455,7090323,English
65456,7043650,English
65457,6922353,French
65458,6882776,French
65459,6861372,English
65460,6840964,English
65461,6827808,English
65462,6757562,French
65463,6734829,English
65464,6701300,French
65465,6669196,French
65466,6622329,English
65467,6538124,English
65468,34646778,English
65469,34137424,French
65470,33984531,English
65471,33747513,French
65472,33707479,English
65473,33392208,English
